region,rank,division,summonerName,win,lose,winRatio,DorF,winRatio_By_100
euw1,GOLD,I,oOpaincakesOo,351,336,0.5109,1,51.09
euw1,GOLD,I,Lowlen,104,99,0.5123,1,51.23
euw1,GOLD,I,You2Funny,92,78,0.5412,1,54.120000000000005
euw1,GOLD,I,KaiFunny,37,23,0.6167,2,61.67
euw1,GOLD,I,Îm fast asf boý,125,132,0.4864,2,48.64
euw1,GOLD,I,Acrydix,85,67,0.5592,2,55.92
euw1,GOLD,I,HandicappedJung,192,170,0.5304,2,53.04
euw1,GOLD,I,Alpha Doggo,33,29,0.5323,2,53.23
euw1,GOLD,I,Infurnii,315,307,0.5064,1,50.63999999999999
euw1,GOLD,I,The Dream Is Up,138,125,0.5247,2,52.470000000000006
euw1,GOLD,I,Pro Riven,136,125,0.5211,2,52.11
euw1,GOLD,I,catchafizz,130,117,0.5263,2,52.629999999999995
euw1,GOLD,I,jaimelespommesX,119,88,0.5749,1,57.489999999999995
euw1,GOLD,I,GigaChibràx,21,15,0.5833,2,58.330000000000005
euw1,GOLD,I,Morrocan Lee,520,547,0.4873,1,48.730000000000004
euw1,GOLD,I,Iscot31,260,237,0.5231,2,52.31
euw1,GOLD,I,MarcoHai,120,108,0.5263,2,52.629999999999995
euw1,GOLD,I,KendallK,208,198,0.5123,1,51.23
euw1,GOLD,I,Whath ITALIAN,98,81,0.5475,2,54.75
euw1,GOLD,I,Allotel,15,12,0.5556,2,55.559999999999995
euw1,GOLD,I,NoMoreBronze123,42,19,0.6885,2,68.85
euw1,GOLD,I,NamelessKing0,169,151,0.5281,2,52.81
euw1,GOLD,I,TITTITIITITI,177,175,0.5028,2,50.28
euw1,GOLD,I,WinDroseeN,109,112,0.4932,2,49.32
euw1,GOLD,I,Leggiàk,137,134,0.5055,2,50.55
euw1,GOLD,I,MAZĘ,603,599,0.5017,1,50.17
euw1,GOLD,I,glumand3r,143,140,0.5053,2,50.529999999999994
euw1,GOLD,I,Sôlo Bôlo,321,335,0.4893,2,48.93
euw1,GOLD,I,Dany1926,96,90,0.5161,1,51.61
euw1,GOLD,I,Ugα,25,24,0.5102,2,51.019999999999996
euw1,GOLD,I,jelletje18,48,45,0.5161,1,51.61
euw1,GOLD,I,Almutena,26,19,0.5778,2,57.78
euw1,GOLD,I,Pr3dictive,30,30,0.5,1,50.0
euw1,GOLD,I,TSK Jinx,59,54,0.5221,2,52.21
euw1,GOLD,I,Arclight Vel,25,22,0.5319,2,53.190000000000005
euw1,GOLD,I,xXxJunGLeK1NGxXx,23,25,0.4792,2,47.92
euw1,GOLD,I,OuzKa,26,28,0.4815,2,48.15
euw1,GOLD,I,YOUNIQ24,35,22,0.614,2,61.4
euw1,GOLD,I,404ª,25,17,0.5952,2,59.519999999999996
euw1,GOLD,I,FlexOnYourExx,148,123,0.5461,1,54.61
euw1,GOLD,I,420 Pound Ho,7,6,0.5385,2,53.849999999999994
euw1,GOLD,I,KxnFetti,226,201,0.5293,1,52.93
euw1,GOLD,I,FadedBolt,117,97,0.5467,1,54.669999999999995
euw1,GOLD,I,Mayfax01,22,31,0.4151,1,41.510000000000005
euw1,GOLD,I,Pierrite94,128,98,0.5664,1,56.64
euw1,GOLD,I,TheMasterYimin,53,43,0.5521,1,55.21
euw1,GOLD,I,Xavier1426,85,95,0.4722,2,47.22
euw1,GOLD,I,MemoLight,97,88,0.5243,2,52.43
euw1,GOLD,I,Niliang Peng,115,103,0.5275,1,52.75
euw1,GOLD,I,DravenTopForReal,39,36,0.52,1,52.0
euw1,GOLD,I,BashGames555,126,86,0.5943,2,59.43000000000001
euw1,GOLD,I,Ddémoniaque,47,43,0.5222,1,52.22
euw1,GOLD,I,404 EMOTIONS,100,79,0.5587,2,55.87
euw1,GOLD,I,Moving Wings,39,32,0.5493,2,54.93
euw1,GOLD,I,Josef STalon,53,52,0.5048,2,50.480000000000004
euw1,GOLD,I,ZedWithSkill,32,28,0.5333,2,53.33
euw1,GOLD,I,Wéfsky,32,30,0.5161,2,51.61
euw1,GOLD,I,Maace,107,92,0.5377,1,53.769999999999996
euw1,GOLD,I,Ąhęgao Creampię,174,170,0.5058,1,50.580000000000005
euw1,GOLD,I,JamesBent007,41,32,0.5616,1,56.16
euw1,GOLD,I,PLAY WITH FIRE,189,194,0.4935,2,49.35
euw1,GOLD,I,Cigarette,170,169,0.5015,2,50.14999999999999
euw1,GOLD,I,001100100011000,84,66,0.56,2,56.00000000000001
euw1,GOLD,I,Tiltwin,49,44,0.5269,1,52.690000000000005
euw1,GOLD,I,Shöto Todoroki,29,23,0.5577,2,55.769999999999996
euw1,GOLD,I,Slaysh Vel Koz,11,9,0.55,2,55.00000000000001
euw1,GOLD,I,BØT YASUØ,145,150,0.4915,1,49.15
euw1,GOLD,I,LennyMeister,81,72,0.5294,2,52.94
euw1,GOLD,I,New Zealand,26,22,0.5417,1,54.169999999999995
euw1,GOLD,I,Draven le bô jeu,37,22,0.6271,2,62.71
euw1,GOLD,I,Rata irl,14,10,0.5833,2,58.330000000000005
euw1,GOLD,I,Leif Terje,115,102,0.53,2,53.0
euw1,GOLD,I,Sangocidd,74,65,0.5324,2,53.239999999999995
euw1,GOLD,I,GilbertDépanneur,35,29,0.5469,2,54.690000000000005
euw1,GOLD,I,Sapphyz,139,151,0.4793,1,47.93
euw1,GOLD,I,TheNiTC,144,135,0.5161,1,51.61
euw1,GOLD,I,Śamolo,295,275,0.5175,2,51.74999999999999
euw1,GOLD,I,roamingcrocodile,34,21,0.6182,1,61.82
euw1,GOLD,I,warlordch1,234,213,0.5235,1,52.349999999999994
euw1,GOLD,I,υ are pathetic,27,16,0.6279,3,62.79
euw1,GOLD,I,H0DENKLAUS 420,12,14,0.4615,1,46.150000000000006
euw1,GOLD,I,flipping burgerz,17,13,0.5667,3,56.67
euw1,GOLD,I,Styr1,71,61,0.5379,1,53.790000000000006
euw1,GOLD,I,Offenes,16,14,0.5333,1,53.33
euw1,GOLD,I,Katarîna Abuser,209,190,0.5238,2,52.38
euw1,GOLD,I,Mwoantain Dew,76,61,0.5547,2,55.47
euw1,GOLD,I,BG FullSeng,32,26,0.5517,1,55.169999999999995
euw1,GOLD,I,DrewRívn,83,60,0.5804,2,58.040000000000006
euw1,GOLD,I,cFerb,257,248,0.5089,2,50.89
euw1,GOLD,I,RP Merdo Bey,40,29,0.5797,2,57.97
euw1,GOLD,I,Goldshire Inn,9,6,0.6,2,60.0
euw1,GOLD,I,Skrüx,28,20,0.5833,2,58.330000000000005
euw1,GOLD,I,memocan,84,62,0.5753,2,57.53
euw1,GOLD,I,Cuttix99,84,71,0.5419,2,54.190000000000005
euw1,GOLD,I,Jesuismortz,87,98,0.4703,2,47.03
euw1,GOLD,I,BSK Jy,72,49,0.595,2,59.5
euw1,GOLD,I,Νelly,78,99,0.4407,2,44.07
euw1,GOLD,I,Nil28,99,92,0.5183,1,51.83
euw1,GOLD,I,thiejoli,134,110,0.5492,2,54.92
euw1,GOLD,I,xYDabMasterYx,17,9,0.6538,1,65.38000000000001
euw1,GOLD,I,d4 eune xdd,52,44,0.5417,2,54.169999999999995
euw1,GOLD,I,adderall machine,14,15,0.4828,2,48.28
euw1,GOLD,I,Rockiler2,37,51,0.4205,2,42.05
euw1,GOLD,I,N0thingMuch,57,53,0.5182,2,51.82
euw1,GOLD,I,zSeptic,319,296,0.5187,1,51.870000000000005
euw1,GOLD,I,Yellow247,46,47,0.4946,2,49.46
euw1,GOLD,I,monpetitchibre,252,229,0.5239,2,52.39
euw1,GOLD,I,am rapunzel ,40,37,0.5195,2,51.949999999999996
euw1,GOLD,I,lilpumpy,78,51,0.6047,2,60.47
euw1,GOLD,I,Find Rengo,183,172,0.5155,2,51.55
euw1,GOLD,I,hups,84,84,0.5,2,50.0
euw1,GOLD,I,hoes4days,169,154,0.5232,2,52.32
euw1,GOLD,I,ImRyZeh FR,205,205,0.5,2,50.0
euw1,GOLD,I,UCAM ABUSER ,105,82,0.5615,1,56.15
euw1,GOLD,I,VeNoM2207,51,40,0.5604,2,56.04
euw1,GOLD,I,qwetyuiop96ita,26,25,0.5098,2,50.980000000000004
euw1,GOLD,I,Clécus,73,57,0.5615,2,56.15
euw1,GOLD,I,im d0ing it,203,177,0.5342,2,53.42
euw1,GOLD,I,guille2003,240,250,0.4898,1,48.980000000000004
euw1,GOLD,I,JeffTheKitty,27,25,0.5192,1,51.92
euw1,GOLD,I,Sun Monkeyking97,14,18,0.4375,2,43.75
euw1,GOLD,I,uo uo no mi,55,42,0.567,2,56.699999999999996
euw1,GOLD,I,This UI sucks,49,42,0.5385,2,53.849999999999994
euw1,GOLD,I,NEVERMIND,245,233,0.5126,1,51.25999999999999
euw1,GOLD,I,Jovel126,129,118,0.5223,2,52.23
euw1,GOLD,I,TheFlow24,14,17,0.4516,2,45.16
euw1,GOLD,I,koutetsujouZ,40,33,0.5479,2,54.790000000000006
euw1,GOLD,I,SΔB,30,26,0.5357,2,53.56999999999999
euw1,GOLD,I,HugoTheMonster,215,207,0.5095,2,50.949999999999996
euw1,GOLD,I,Dolan4545,118,122,0.4917,1,49.17
euw1,GOLD,I,      hombrer,151,119,0.5593,2,55.93
euw1,GOLD,I,weàther,40,45,0.4706,2,47.06
euw1,GOLD,I,LeonaMainSupport,245,214,0.5338,2,53.38
euw1,GOLD,I,grimreaper42069,41,22,0.6508,1,65.08
euw1,GOLD,I,Send Me RP uWu,3,7,0.3,2,30.0
euw1,GOLD,I,Narcotic15,138,166,0.4539,1,45.39
euw1,GOLD,I,Pokey2222,183,170,0.5184,2,51.839999999999996
euw1,GOLD,I,FishermanThrêsh,82,76,0.519,2,51.9
euw1,GOLD,I,Seducing Lucifer,66,37,0.6408,1,64.08
euw1,GOLD,I, Khione,95,95,0.5,2,50.0
euw1,GOLD,I,Miss Cupcaké,30,19,0.6122,2,61.22
euw1,SILVER,IV,AD1132,11,3,0.7857,2,78.57
euw1,SILVER,IV,TOPZERO,117,143,0.45,2,45.0
euw1,SILVER,IV,Mafiozy,94,111,0.4585,1,45.85
euw1,SILVER,IV,WhosYoUrDÁDdy,6,6,0.5,2,50.0
euw1,SILVER,IV,Güccük Osman,8,9,0.4706,2,47.06
euw1,SILVER,IV,OnlyAmumuCARRY,122,128,0.488,2,48.8
euw1,SILVER,IV,Korean proo,166,190,0.4663,1,46.63
euw1,SILVER,IV,Mukspeikko,381,411,0.4811,1,48.11
euw1,SILVER,IV,ChocolateCookiie,80,86,0.4819,2,48.19
euw1,SILVER,IV,Themiguest,102,120,0.4595,1,45.95
euw1,SILVER,IV,erfank,605,615,0.4959,2,49.59
euw1,SILVER,IV,10Piasters,102,132,0.4359,2,43.59
euw1,SILVER,IV,ranePink,84,82,0.506,2,50.6
euw1,SILVER,IV,Shaôlin,1,10,0.0909,1,9.09
euw1,SILVER,IV,Uncle Yasu0,21,28,0.4286,1,42.86
euw1,SILVER,IV,lProfessor,4,9,0.3077,1,30.769999999999996
euw1,SILVER,IV,TranKill,24,40,0.375,2,37.5
euw1,SILVER,IV,Sea Lion,112,131,0.4609,1,46.089999999999996
euw1,SILVER,IV,Sladee,83,91,0.477,1,47.699999999999996
euw1,SILVER,IV,S4viÖr,111,133,0.4549,1,45.49
euw1,SILVER,IV,OAlive,39,52,0.4286,2,42.86
euw1,SILVER,IV,Alatac,61,61,0.5,1,50.0
euw1,SILVER,IV,JerryLeps,55,39,0.5851,1,58.51
euw1,SILVER,IV,XxProCaTxX,8,9,0.4706,1,47.06
euw1,SILVER,IV,ZeraksDownfal,174,157,0.5257,1,52.56999999999999
euw1,SILVER,IV,Jakobnor,38,62,0.38,2,38.0
euw1,SILVER,IV,Horror of bronze,311,316,0.496,2,49.6
euw1,SILVER,IV,Señortaco,4,11,0.2667,2,26.669999999999998
euw1,SILVER,IV,Straaand,7,13,0.35,1,35.0
euw1,SILVER,IV,RaizonXxX,374,379,0.4967,1,49.669999999999995
euw1,SILVER,IV,JUKE leaving,139,136,0.5055,2,50.55
euw1,SILVER,IV,Erycki,50,46,0.5208,2,52.080000000000005
euw1,SILVER,IV,TAhT NiGhT,157,166,0.4861,2,48.61
euw1,SILVER,IV,loverboi3422,38,56,0.4043,1,40.43
euw1,SILVER,IV,JuliaGladh,209,214,0.4941,1,49.41
euw1,SILVER,IV,KillerFran23,15,19,0.4412,2,44.12
euw1,SILVER,IV,Monkey D Rihem1,19,27,0.413,1,41.3
euw1,SILVER,IV,Axey Nit,173,198,0.4663,3,46.63
euw1,SILVER,IV,Crimson Sky,251,300,0.4555,1,45.550000000000004
euw1,SILVER,IV,TheDreadful,47,62,0.4312,2,43.120000000000005
euw1,SILVER,IV,9690,8,5,0.6154,2,61.53999999999999
euw1,SILVER,IV,BlacksDemon,27,32,0.4576,2,45.76
euw1,SILVER,IV,xxxDarkSlidarxxx,652,642,0.5039,1,50.39
euw1,SILVER,IV,elbokeronfanboy,12,17,0.4138,2,41.38
euw1,SILVER,IV,KaosStoned,109,98,0.5266,2,52.66
euw1,SILVER,IV,Alydmelia,20,28,0.4167,2,41.67
euw1,SILVER,IV,Virus Intoxi,329,335,0.4955,2,49.55
euw1,SILVER,IV,XXXVXI,5,8,0.3846,1,38.46
euw1,SILVER,IV,one black man,13,26,0.3333,2,33.33
euw1,SILVER,IV,kyuren3636,65,121,0.3495,2,34.949999999999996
euw1,SILVER,IV,Vastet,10,15,0.4,3,40.0
euw1,SILVER,IV,BronzZze5,78,89,0.4671,1,46.71
euw1,SILVER,IV,KingLP09,14,13,0.5185,2,51.849999999999994
euw1,SILVER,IV,Krooked32,21,29,0.42,2,42.0
euw1,SILVER,IV,gottlobb,13,12,0.52,1,52.0
euw1,SILVER,IV,PAIN Artikel13,64,69,0.4812,1,48.120000000000005
euw1,SILVER,IV,IF8 Alexandre,76,79,0.4903,2,49.03
euw1,SILVER,IV,Zha nan Yq,15,8,0.6522,1,65.22
euw1,SILVER,IV,deltaw,66,70,0.4853,1,48.53
euw1,SILVER,IV,treehouseppl,10,14,0.4167,1,41.67
euw1,SILVER,IV,abmksa05,180,184,0.4945,2,49.45
euw1,SILVER,IV,RiverUK,134,125,0.5174,2,51.739999999999995
euw1,SILVER,IV,Loco Doge,9,3,0.75,2,75.0
euw1,SILVER,IV,DannyDinis,18,6,0.75,1,75.0
euw1,SILVER,IV,JorgoLike,15,7,0.6818,2,68.17999999999999
euw1,SILVER,IV,XDappnowDX,99,107,0.4806,2,48.06
euw1,SILVER,IV,mortellune,199,199,0.5,2,50.0
euw1,SILVER,IV,ReiNKuR,38,50,0.4318,2,43.18
euw1,SILVER,IV,Asphodèle,11,13,0.4583,2,45.83
euw1,SILVER,IV,Samulay14,57,61,0.4831,2,48.309999999999995
euw1,SILVER,IV,ÐOPPIÆSSE,185,185,0.5,2,50.0
euw1,SILVER,IV,seraXabi,84,99,0.459,1,45.9
euw1,SILVER,IV,Taclygary,11,3,0.7857,1,78.57
euw1,SILVER,IV,Deucor,11,13,0.4583,3,45.83
euw1,SILVER,IV,Silverskale,117,108,0.52,2,52.0
euw1,SILVER,IV,YISUS JHS,128,127,0.502,2,50.2
euw1,SILVER,IV,CoBBaNLf,14,9,0.6087,2,60.870000000000005
euw1,SILVER,IV,IlTheMente,99,112,0.4692,1,46.92
euw1,SILVER,IV,WhiteBlackSB,28,38,0.4242,2,42.42
euw1,SILVER,IV,patozvt,88,83,0.5146,2,51.459999999999994
euw1,SILVER,IV,Croatiankillar2,214,223,0.4897,2,48.97
euw1,SILVER,IV,Baldkar,4,9,0.3077,2,30.769999999999996
euw1,SILVER,IV,5alas,114,135,0.4578,2,45.78
euw1,SILVER,IV,Trixhentai,11,13,0.4583,3,45.83
euw1,SILVER,IV,ViewPsychoSleep,127,146,0.4652,2,46.52
euw1,SILVER,IV,Sallami,152,148,0.5067,1,50.67
euw1,SILVER,IV,MarhmallowSs,6,5,0.5455,2,54.55
euw1,SILVER,IV,SasoriSunagakure,15,9,0.625,2,62.5
euw1,SILVER,IV,KittyRex,17,21,0.4474,1,44.74
euw1,SILVER,IV,Ixcapel,90,99,0.4762,1,47.620000000000005
euw1,SILVER,IV,Mastr Cucharilla,7,11,0.3889,2,38.89
euw1,SILVER,IV,OrtosMega,17,5,0.7727,2,77.27000000000001
euw1,SILVER,IV,BarbasPT1,66,65,0.5038,2,50.38
euw1,SILVER,IV,Nomadix26,28,37,0.4308,2,43.08
euw1,SILVER,IV,SWIX IS BACK,177,172,0.5072,2,50.72
euw1,SILVER,IV,KingMontegro,27,19,0.587,1,58.699999999999996
euw1,SILVER,IV,measdasd,27,34,0.4426,2,44.26
euw1,SILVER,IV,Gavíria,15,12,0.5556,2,55.559999999999995
euw1,SILVER,IV,IlluminateScythe,36,70,0.3396,1,33.96
euw1,SILVER,IV,H3nce,11,19,0.3667,2,36.67
euw1,SILVER,IV,BoBack96,97,109,0.4709,1,47.089999999999996
euw1,SILVER,IV,frosArrows,468,459,0.5049,1,50.49
euw1,SILVER,IV,FlashMyLanter,7,5,0.5833,2,58.330000000000005
euw1,SILVER,IV,Oµ sama,20,22,0.4762,1,47.620000000000005
euw1,SILVER,IV,noodlessoup24,11,7,0.6111,2,61.11
euw1,SILVER,IV,pablogarcia12,12,3,0.8,1,80.0
euw1,SILVER,IV,Xargo PLs,12,14,0.4615,2,46.150000000000006
euw1,SILVER,IV,AsCE Fire Fist,109,125,0.4658,1,46.58
euw1,SILVER,IV,Sebi2359,13,12,0.52,2,52.0
euw1,SILVER,IV,Dodge The Q,13,14,0.4815,2,48.15
euw1,SILVER,IV,vladiweed23,19,14,0.5758,1,57.58
euw1,SILVER,IV,ZaCARRYa,8,5,0.6154,1,61.53999999999999
euw1,SILVER,IV,Colonel Bot,195,183,0.5159,2,51.59
euw1,SILVER,IV,nocturnal99,68,87,0.4387,1,43.87
euw1,SILVER,IV,HZC54,26,30,0.4643,2,46.43
euw1,SILVER,IV,Beelzeb0ss,36,43,0.4557,2,45.57
euw1,SILVER,IV,Golden Hunter,19,12,0.6129,1,61.29
euw1,SILVER,IV,xXxM1dlexXx,92,85,0.5198,2,51.980000000000004
euw1,SILVER,IV,WELY,297,308,0.4909,2,49.09
euw1,SILVER,IV,Exucutioner,144,141,0.5053,2,50.529999999999994
euw1,SILVER,IV,chiligui,67,93,0.4188,2,41.88
euw1,SILVER,IV,FrosZG,14,8,0.6364,2,63.63999999999999
euw1,SILVER,IV,skazlepop,13,14,0.4815,2,48.15
euw1,SILVER,IV,808 Mabz,77,89,0.4639,2,46.39
euw1,SILVER,IV,Rs Air,286,295,0.4923,2,49.230000000000004
euw1,SILVER,IV,Himzarino,3,7,0.3,2,30.0
euw1,SILVER,IV,Okinito,184,194,0.4868,2,48.68
euw1,SILVER,IV,Vater von Jesus,11,9,0.55,2,55.00000000000001
euw1,SILVER,IV,Ayai Kuria,9,8,0.5294,2,52.94
euw1,SILVER,IV,ForgottenÊxile,42,45,0.4828,1,48.28
euw1,SILVER,IV,EFS Frodo,25,24,0.5102,1,51.019999999999996
euw1,SILVER,IV,ll M,53,71,0.4274,1,42.74
euw1,SILVER,IV,supporter08,8,6,0.5714,1,57.14
euw1,SILVER,IV,Akira Yuki ,11,13,0.4583,2,45.83
euw1,SILVER,IV,EmirhanDnC,31,22,0.5849,2,58.489999999999995
euw1,SILVER,IV,Zerstörung002,171,174,0.4957,2,49.57
euw1,SILVER,IV,Brand Main,68,90,0.4304,2,43.04
euw1,SILVER,IV,Cushionap,150,166,0.4747,2,47.47
euw1,SILVER,IV,RAGE0,143,143,0.5,1,50.0
euw1,SILVER,IV,iRektiii,60,77,0.438,2,43.8
euw1,SILVER,IV,AlexZape,74,90,0.4512,1,45.12
euw1,SILVER,IV,ThatWàsEpic,11,7,0.6111,2,61.11
euw1,SILVER,IV,C00LI0N,394,383,0.5071,2,50.71
euw1,SILVER,IV,Miko Suki ,14,13,0.5185,1,51.849999999999994
euw1,SILVER,IV,MrChaoticBalance,225,222,0.5034,1,50.339999999999996
euw1,SILVER,IV,BO Maryem,113,112,0.5022,1,50.22
euw1,SILVER,IV,Beneseppl,285,312,0.4774,2,47.74
euw1,SILVER,IV,Oliv6062,11,8,0.5789,2,57.89
euw1,SILVER,IV,Danaxuss,4,14,0.2222,1,22.220000000000002
euw1,SILVER,IV,MichouBrasil,45,52,0.4639,2,46.39
euw1,SILVER,IV,KC Kayn,51,59,0.4636,2,46.36
euw1,SILVER,IV,cndyksh,76,65,0.539,2,53.900000000000006
euw1,SILVER,IV,Lidlwayne91,21,40,0.3443,2,34.43
euw1,SILVER,IV,PescaPrepucios,194,196,0.4974,1,49.74
euw1,SILVER,IV,p3wp3w v2,98,105,0.4828,1,48.28
euw1,SILVER,IV,Chouwchouw,221,227,0.4933,2,49.33
euw1,SILVER,IV,BiG WoFLgUy ,39,51,0.4333,2,43.33
euw1,SILVER,IV,Profesional int,267,283,0.4855,2,48.55
euw1,SILVER,IV,TheDivineFury69,180,160,0.5294,1,52.94
euw1,SILVER,IV,ShikaBlyat,242,257,0.485,1,48.5
euw1,SILVER,IV,AndersD13,28,28,0.5,1,50.0
euw1,SILVER,IV,Mürtαgh,32,45,0.4156,2,41.56
euw1,SILVER,IV,Runciks,24,16,0.6,2,60.0
euw1,SILVER,IV,dp xd,4,6,0.4,1,40.0
euw1,SILVER,IV,pcmangin,67,60,0.5276,2,52.76
euw1,SILVER,IV,MakeAwish001,121,141,0.4618,1,46.18
euw1,SILVER,IV,Mòrdekaisër,151,142,0.5154,2,51.54
euw1,SILVER,IV,Tremegamer,84,72,0.5385,1,53.849999999999994
euw1,SILVER,IV,hi im blumbo ,31,37,0.4559,2,45.59
euw1,SILVER,IV,Archimonder2000,113,117,0.4913,1,49.13
euw1,SILVER,IV,CelmiMiller,60,77,0.438,2,43.8
euw1,SILVER,IV,NoodlesJPG,22,30,0.4231,1,42.309999999999995
euw1,SILVER,IV,StechndrSchubser,9,6,0.6,2,60.0
euw1,SILVER,IV,naoko0sora,219,242,0.4751,2,47.510000000000005
euw1,SILVER,IV,Kringord,111,126,0.4684,2,46.839999999999996
euw1,SILVER,IV,Bosnier TFT,6,16,0.2727,2,27.27
euw1,SILVER,IV,Axept,63,85,0.4257,2,42.57
euw1,SILVER,IV,Unban2,36,46,0.439,2,43.9
euw1,SILVER,IV,Jrboillos04,118,115,0.5064,1,50.63999999999999
euw1,SILVER,IV,OMG du noop,146,145,0.5017,1,50.17
euw1,SILVER,IV,Shyshadow,455,431,0.5135,2,51.349999999999994
euw1,SILVER,IV,YESIMFUNNY XD,187,201,0.482,2,48.199999999999996
euw1,SILVER,IV,UndergroundSun,86,114,0.43,2,43.0
euw1,SILVER,IV,OpasKoksKinas,101,104,0.4927,2,49.27
euw1,SILVER,IV,Peet3354,146,139,0.5123,1,51.23
euw1,SILVER,IV,Haazepq,68,98,0.4096,2,40.96
euw1,SILVER,IV,KÀSSASSÎN,36,33,0.5217,1,52.17
euw1,SILVER,IV,Pakramish,183,160,0.5335,2,53.349999999999994
euw1,SILVER,IV,DjOdJiNiO,24,23,0.5106,1,51.06
euw1,SILVER,IV,Balester53,144,138,0.5106,1,51.06
euw1,SILVER,III,L1NKMAN,23,19,0.5476,2,54.76
euw1,SILVER,III,Hi im Kedde,9,1,0.9,2,90.0
euw1,SILVER,III,SenpaiFox,51,48,0.5152,2,51.519999999999996
euw1,SILVER,III,El Damián,9,4,0.6923,2,69.23
euw1,SILVER,III,ZoknisTeknős,137,149,0.479,1,47.9
euw1,SILVER,III,TheNOOB98800,31,22,0.5849,1,58.489999999999995
euw1,SILVER,III,FlxShot,56,46,0.549,2,54.900000000000006
euw1,SILVER,III,Arcangelus1981,236,236,0.5,1,50.0
euw1,SILVER,III,M O H I K A N,75,80,0.4839,1,48.39
euw1,SILVER,III,3XpEnDaBlE,409,434,0.4852,2,48.52
euw1,SILVER,III,a huli blea,20,23,0.4651,2,46.51
euw1,SILVER,III,Ninolok,27,33,0.45,2,45.0
euw1,SILVER,III,MrScene,5,8,0.3846,2,38.46
euw1,SILVER,III,FoxyLegend69,25,20,0.5556,2,55.559999999999995
euw1,SILVER,III,CptSab,83,91,0.477,2,47.699999999999996
euw1,SILVER,III,SR9726,332,330,0.5015,2,50.14999999999999
euw1,SILVER,III,6th Girls sense,8,5,0.6154,1,61.53999999999999
euw1,SILVER,III,HellBoy srVayne,25,24,0.5102,2,51.019999999999996
euw1,SILVER,III,ŠinkoLegenda,12,16,0.4286,2,42.86
euw1,SILVER,III,JudoQ8,121,122,0.4979,2,49.79
euw1,SILVER,III,VatsuG,27,25,0.5192,2,51.92
euw1,SILVER,III,MiguelB,18,25,0.4186,2,41.86
euw1,SILVER,III,ˉˉHuzoˉˉ,21,27,0.4375,2,43.75
euw1,SILVER,III,CarmoX,17,37,0.3148,2,31.480000000000004
euw1,SILVER,III,Hide On Enemy ,160,177,0.4748,2,47.48
euw1,SILVER,III,StarStruckz,259,256,0.5029,1,50.29
euw1,SILVER,III,REPORT THIS JGL,27,19,0.587,1,58.699999999999996
euw1,SILVER,III,Aphelium000,11,19,0.3667,1,36.67
euw1,SILVER,III,Furioxys,109,111,0.4955,2,49.55
euw1,SILVER,III,LoneWolf974,50,44,0.5319,1,53.190000000000005
euw1,SILVER,III,Knj Kurayami,180,197,0.4775,1,47.75
euw1,SILVER,III,ErVerdulero,174,185,0.4847,2,48.47
euw1,SILVER,III,DaJasch,128,136,0.4848,1,48.480000000000004
euw1,SILVER,III,ScorcH902,55,70,0.44,2,44.0
euw1,SILVER,III,HiImBestYasuoEuw,8,13,0.381,1,38.1
euw1,SILVER,III,Filthy Pranks,17,20,0.4595,2,45.95
euw1,SILVER,III,K41M1,197,211,0.4828,2,48.28
euw1,SILVER,III,LegennDarius,35,30,0.5385,1,53.849999999999994
euw1,SILVER,III,Pjohnny5,117,105,0.527,1,52.7
euw1,SILVER,III,MPT Ayman,33,42,0.44,2,44.0
euw1,SILVER,III,3DTaco,87,78,0.5273,2,52.73
euw1,SILVER,III,El Gran Correa,65,68,0.4887,2,48.870000000000005
euw1,SILVER,III,SpinnerSelax,145,159,0.477,2,47.699999999999996
euw1,SILVER,III,Yomαshi,125,137,0.4771,2,47.71
euw1,SILVER,III,MrSmurfLoLxD,7,6,0.5385,1,53.849999999999994
euw1,SILVER,III,Veltraz,78,97,0.4457,2,44.57
euw1,SILVER,III,bombondelicor69,37,37,0.5,1,50.0
euw1,SILVER,III,Blaze419,162,173,0.4836,2,48.36
euw1,SILVER,III,EstaGiova95,207,211,0.4952,2,49.519999999999996
euw1,SILVER,III,Nambudabedji,130,134,0.4924,1,49.24
euw1,SILVER,III,AinzOoelGown,114,103,0.5253,1,52.53
euw1,SILVER,III,LuciferIsLove,58,70,0.4531,2,45.31
euw1,SILVER,III,golda125,80,73,0.5229,2,52.290000000000006
euw1,SILVER,III,LucyAkiyama,223,213,0.5115,2,51.15
euw1,SILVER,III,R0XAS XIII,101,100,0.5025,1,50.24999999999999
euw1,SILVER,III,L4S3RTURK3N,32,32,0.5,3,50.0
euw1,SILVER,III,warmito reventón,29,20,0.5918,2,59.18
euw1,SILVER,III,Niki324,274,292,0.4841,1,48.41
euw1,SILVER,III,Blango,71,73,0.4931,2,49.309999999999995
euw1,SILVER,III,fapfapQ,11,20,0.3548,3,35.480000000000004
euw1,SILVER,III,Comiiing,69,80,0.4631,1,46.31
euw1,SILVER,III,steve270,29,27,0.5179,1,51.790000000000006
euw1,SILVER,III,Helmut277,45,58,0.4369,2,43.69
euw1,SILVER,III,faithindawn,32,35,0.4776,1,47.760000000000005
euw1,SILVER,III,Nemamiah,48,57,0.4571,2,45.71
euw1,SILVER,III,ThadoiusS,123,113,0.5212,2,52.12
euw1,SILVER,III,TheFerRc,6,4,0.6,1,60.0
